suburb,state,postcode,domain_slug,property_category,bedrooms,median_sold_price,days_on_market,auction_clearance_rate,number_sold,median_rent_price,rental_yield_pct,entry_level_price,luxury_level_price
The Ponds,NSW,2769,the-ponds-nsw-2769,House,4,1581000,35,0.6136363636363636,100,920,3.03,1349250,1830500
The Ponds,NSW,2769,the-ponds-nsw-2769,House,5,1757500,38,0.4090909090909091,44,1050,3.11,1435750,2210000
Earlwood,NSW,2206,earlwood-nsw-2206,House,2,1752500,0,0.6666666666666666,14,783,2.32,1173650,3611500
Earlwood,NSW,2206,earlwood-nsw-2206,House,3,2025000,50,0.6857142857142857,108,950,2.44,1457800,2800000
Earlwood,NSW,2206,earlwood-nsw-2206,House,4,2330000,0,0.4166666666666667,29,1250,2.79,1810000,3250000
Earlwood,NSW,2206,earlwood-nsw-2206,House,5,2950000,0,0.30303030303030304,19,1550,2.73,2129600,4048500
Earlwood,NSW,2206,earlwood-nsw-2206,Unit,1,0,0,0,2,558,,0,0
Earlwood,NSW,2206,earlwood-nsw-2206,Unit,2,870000,0,0.7,21,700,4.18,640000,1193000
Earlwood,NSW,2206,earlwood-nsw-2206,Unit,3,0,0,0,5,820,,0,0
Calderwood,NSW,2527,calderwood-nsw-2527,House,2,0,0,0,0,0,,0,0
Calderwood,NSW,2527,calderwood-nsw-2527,House,3,975000,0,0,11,0,,935000,1065000
Calderwood,NSW,2527,calderwood-nsw-2527,House,4,1140000,41,0,94,850,3.88,910000,1507500
Calderwood,NSW,2527,calderwood-nsw-2527,House,5,0,0,0,6,0,,0,0
Hamlyn Terrace,NSW,2259,hamlyn-terrace-nsw-2259,House,2,0,0,0,6,530,,0,0
Hamlyn Terrace,NSW,2259,hamlyn-terrace-nsw-2259,House,3,815000,25,0,33,670,4.27,685000,1033200
Hamlyn Terrace,NSW,2259,hamlyn-terrace-nsw-2259,House,4,995000,22,0,130,780,4.08,800000,1249650
Hamlyn Terrace,NSW,2259,hamlyn-terrace-nsw-2259,House,5,1210000,29,0,18,0,,988000,1443000
Leichhardt,NSW,2040,leichhardt-nsw-2040,House,2,1700000,36,0.7272727272727273,75,873,2.67,1321000,2203000
Leichhardt,NSW,2040,leichhardt-nsw-2040,House,3,2250000,41,0.7105263157894737,87,1150,2.66,1635500,2838000
Leichhardt,NSW,2040,leichhardt-nsw-2040,House,4,2720000,74,0.5294117647058824,49,1550,2.96,2093000,4230000
Leichhardt,NSW,2040,leichhardt-nsw-2040,House,5,0,0,0.35714285714285715,9,0,,0,0
Leichhardt,NSW,2040,leichhardt-nsw-2040,Unit,1,740000,30,0.7272727272727273,39,620,4.36,513500,925000
Leichhardt,NSW,2040,leichhardt-nsw-2040,Unit,2,980000,43,0.4,45,750,3.98,746000,1337000
Leichhardt,NSW,2040,leichhardt-nsw-2040,Unit,3,0,0,0,6,1000,,0,0
Goonellabah,NSW,2480,goonellabah-nsw-2480,House,2,570000,21,0,19,500,4.56,449050,867100
Goonellabah,NSW,2480,goonellabah-nsw-2480,House,3,689000,34,0,162,665,5.02,500900,851000
Goonellabah,NSW,2480,goonellabah-nsw-2480,House,4,830000,31,0,100,760,4.76,676000,1152000
Goonellabah,NSW,2480,goonellabah-nsw-2480,House,5,1050000,63,0,23,0,,740000,1297500
Goonellabah,NSW,2480,goonellabah-nsw-2480,Unit,1,0,0,0,0,0,,0,0
Goonellabah,NSW,2480,goonellabah-nsw-2480,Unit,2,477500,0,0,12,450,4.9,420000,540000
Goonellabah,NSW,2480,goonellabah-nsw-2480,Unit,3,0,0,0,7,550,,0,0
Mosman,NSW,2088,mosman-nsw-2088,House,2,2825000,0,0.5,11,1313,2.42,1742500,3600000
Mosman,NSW,2088,mosman-nsw-2088,House,3,3565500,86,0.47619047619047616,61,1800,2.63,2218000,6733750
Mosman,NSW,2088,mosman-nsw-2088,House,4,5087500,65,0.3953488372093023,76,2300,2.35,3282500,14240000
Mosman,NSW,2088,mosman-nsw-2088,House,5,7325000,81,0.4230769230769231,79,4500,3.19,3900000,17235000
Mosman,NSW,2088,mosman-nsw-2088,Unit,1,820000,31,0.7258064516129032,111,675,4.28,680000,1343000
Mosman,NSW,2088,mosman-nsw-2088,Unit,2,1340000,42,0.5157232704402516,188,880,3.41,937000,2250000
Mosman,NSW,2088,mosman-nsw-2088,Unit,3,2650000,43,0.32926829268292684,61,1500,2.94,1391875,4525000
Wyoming,NSW,2250,wyoming-nsw-2250,House,2,0,96,0,11,545,,0,0
Wyoming,NSW,2250,wyoming-nsw-2250,House,3,900000,19,0,104,693,4.0,732900,1119000
Wyoming,NSW,2250,wyoming-nsw-2250,House,4,1085500,20,0,60,800,3.83,878500,1400500
Wyoming,NSW,2250,wyoming-nsw-2250,House,5,1095000,14,0,17,0,,923800,1535000
Wyoming,NSW,2250,wyoming-nsw-2250,Unit,1,0,0,0,0,0,,0,0
Wyoming,NSW,2250,wyoming-nsw-2250,Unit,2,0,0,0,5,520,,0,0
Wyoming,NSW,2250,wyoming-nsw-2250,Unit,3,0,0,0,3,0,,0,0
Blacktown,NSW,2148,blacktown-nsw-2148,House,2,899500,29,0.7142857142857143,66,550,3.18,550000,1461250
Blacktown,NSW,2148,blacktown-nsw-2148,House,3,1060000,23,0.711764705882353,299,650,3.19,780900,1502000
Blacktown,NSW,2148,blacktown-nsw-2148,House,4,1200500,37,0.6276595744680851,151,770,3.34,922500,1577778
Blacktown,NSW,2148,blacktown-nsw-2148,House,5,1448800,62,0.4523809523809524,46,920,3.3,1188000,1712000
Blacktown,NSW,2148,blacktown-nsw-2148,Unit,1,435000,22,0,18,480,5.74,369000,495000
Blacktown,NSW,2148,blacktown-nsw-2148,Unit,2,464000,35,0,256,560,6.28,400000,625000
Blacktown,NSW,2148,blacktown-nsw-2148,Unit,3,741000,33,0,35,700,4.91,577750,915500
Shell Cove,NSW,2529,shell-cove-nsw-2529,House,2,0,0,0,1,0,,0,0
Shell Cove,NSW,2529,shell-cove-nsw-2529,House,3,1100000,61,0,23,850,4.02,965400,1395000
Shell Cove,NSW,2529,shell-cove-nsw-2529,House,4,1450000,51,0,81,950,3.41,1200000,2100000
Shell Cove,NSW,2529,shell-cove-nsw-2529,House,5,1740000,86,0,27,0,,1454500,2386500
Shell Cove,NSW,2529,shell-cove-nsw-2529,Unit,1,0,0,0,4,550,,0,0
Shell Cove,NSW,2529,shell-cove-nsw-2529,Unit,2,1237500,70,0,20,850,3.57,819250,2225000
Shell Cove,NSW,2529,shell-cove-nsw-2529,Unit,3,1888000,0,0,11,1000,2.75,1015000,2295000
Thornton,NSW,2322,thornton-nsw-2322,House,2,0,0,0,6,550,,0,0
Thornton,NSW,2322,thornton-nsw-2322,House,3,768750,15,0,74,650,4.4,629750,914000
Thornton,NSW,2322,thornton-nsw-2322,House,4,900000,21,0,122,700,4.04,742400,1223750
Thornton,NSW,2322,thornton-nsw-2322,House,5,1090000,37,0,20,0,,866500,1582500
Thornton,NSW,2322,thornton-nsw-2322,Unit,1,0,0,0,0,0,,0,0
Thornton,NSW,2322,thornton-nsw-2322,Unit,2,0,0,0,4,518,,0,0
Thornton,NSW,2322,thornton-nsw-2322,Unit,3,0,0,0,5,0,,0,0
Wilton,NSW,2571,wilton-nsw-2571,House,2,0,0,0,2,480,,0,0
Wilton,NSW,2571,wilton-nsw-2571,House,3,910000,20,0,15,670,3.83,846450,1417000
Wilton,NSW,2571,wilton-nsw-2571,House,4,1275000,55,0,120,790,3.22,917005,1821000
Wilton,NSW,2571,wilton-nsw-2571,House,5,1520000,66,0,33,900,3.08,1075000,2210000
Kelso,NSW,2795,kelso-nsw-2795,House,2,0,0,0,6,450,,0,0
Kelso,NSW,2795,kelso-nsw-2795,House,3,695000,22,0,53,570,4.26,453000,817000
Kelso,NSW,2795,kelso-nsw-2795,House,4,853250,65,0,132,650,3.96,661500,1140000
Kelso,NSW,2795,kelso-nsw-2795,House,5,962500,52,0,20,0,,752000,1500500
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,House,2,0,0,0,3,640,,0,0
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,House,3,1401000,22,0,27,860,3.19,975000,1635000
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,House,4,1425000,40,0.5,109,850,3.1,926100,1910000
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,House,5,1675000,50,0.4117647058823529,51,928,2.88,880900,2431000
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,Unit,1,529000,71,0,51,620,6.09,460000,747500
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,Unit,2,665000,45,0,223,700,5.47,575400,880000
Rouse Hill,NSW,2155,rouse-hill-nsw-2155,Unit,3,800000,46,0,37,800,5.2,674000,1161500
Cameron Park,NSW,2285,cameron-park-nsw-2285,House,2,0,0,0,1,555,,0,0
Cameron Park,NSW,2285,cameron-park-nsw-2285,House,3,912500,15,0,32,750,4.27,784250,1020750
Cameron Park,NSW,2285,cameron-park-nsw-2285,House,4,1028000,16,0,117,800,4.05,887000,1320225
Cameron Park,NSW,2285,cameron-park-nsw-2285,House,5,1212500,36,0,16,0,,983750,1800189
Cameron Park,NSW,2285,cameron-park-nsw-2285,Unit,1,0,0,0,3,0,,0,0
Cameron Park,NSW,2285,cameron-park-nsw-2285,Unit,2,0,0,0,4,0,,0,0
Cameron Park,NSW,2285,cameron-park-nsw-2285,Unit,3,0,0,0,0,0,,0,0
North Rothbury,NSW,2335,north-rothbury-nsw-2335,House,2,0,0,0,1,480,,0,0
North Rothbury,NSW,2335,north-rothbury-nsw-2335,House,3,800000,35,0,20,645,4.19,595000,882250
North Rothbury,NSW,2335,north-rothbury-nsw-2335,House,4,867000,34,0,145,720,4.32,740250,1249000
North Rothbury,NSW,2335,north-rothbury-nsw-2335,House,5,1026250,51,0,14,800,4.05,322100,1255250
North Rothbury,NSW,2335,north-rothbury-nsw-2335,Unit,1,0,0,0,0,0,,0,0
North Rothbury,NSW,2335,north-rothbury-nsw-2335,Unit,2,0,0,0,0,490,,0,0
North Rothbury,NSW,2335,north-rothbury-nsw-2335,Unit,3,0,0,0,0,0,,0,0
Taree,NSW,2430,taree-nsw-2430,House,2,490000,26,0,21,430,4.56,320000,680000
Taree,NSW,2430,taree-nsw-2430,House,3,559000,38,0.6363636363636364,165,510,4.74,318200,828100
Taree,NSW,2430,taree-nsw-2430,House,4,700000,73,0,100,600,4.46,430000,973000
Taree,NSW,2430,taree-nsw-2430,House,5,0,0,0,8,0,,0,0
Taree,NSW,2430,taree-nsw-2430,Unit,1,0,0,0,7,320,,0,0
Taree,NSW,2430,taree-nsw-2430,Unit,2,397000,33,0,47,400,5.24,269500,470000
Taree,NSW,2430,taree-nsw-2430,Unit,3,0,0,0,6,460,,0,0
Moss Vale,NSW,2577,moss-vale-nsw-2577,House,2,0,0,0,2,550,,0,0
Moss Vale,NSW,2577,moss-vale-nsw-2577,House,3,903000,44,0.36363636363636365,87,650,3.74,682900,1297000
Moss Vale,NSW,2577,moss-vale-nsw-2577,House,4,1225000,83,0.09523809523809523,112,810,3.44,847000,1913000
Moss Vale,NSW,2577,moss-vale-nsw-2577,House,5,1425000,81,0,28,0,,1057550,2247500
Moss Vale,NSW,2577,moss-vale-nsw-2577,Unit,1,0,0,0,1,395,,0,0
Moss Vale,NSW,2577,moss-vale-nsw-2577,Unit,2,632500,92,0,10,520,4.28,523750,755000
Moss Vale,NSW,2577,moss-vale-nsw-2577,Unit,3,0,0,0,8,0,,0,0
Wahroonga,NSW,2076,wahroonga-nsw-2076,House,2,0,0,0,8,668,,0,0
Wahroonga,NSW,2076,wahroonga-nsw-2076,House,3,2010000,40,0.6341463414634146,44,1000,2.59,1183000,3382500
Wahroonga,NSW,2076,wahroonga-nsw-2076,House,4,2355000,37,0.5666666666666667,86,1450,3.2,1860700,3729000
Wahroonga,NSW,2076,wahroonga-nsw-2076,House,5,3630000,43,0.45794392523364486,71,1800,2.58,2175000,8325000
Wahroonga,NSW,2076,wahroonga-nsw-2076,Unit,1,614444,0,0,10,620,5.25,591700,682000
Wahroonga,NSW,2076,wahroonga-nsw-2076,Unit,2,841000,15,0.7777777777777778,28,750,4.64,698500,1219500
Wahroonga,NSW,2076,wahroonga-nsw-2076,Unit,3,1650000,124,0.8,34,1025,3.23,1134250,3186250
Forster,NSW,2428,forster-nsw-2428,House,2,485000,55,0,22,520,5.58,305000,970000
Forster,NSW,2428,forster-nsw-2428,House,3,810000,39,0,130,630,4.04,605000,1320000
Forster,NSW,2428,forster-nsw-2428,House,4,1002500,69,0,102,720,3.73,710150,1692800
Forster,NSW,2428,forster-nsw-2428,House,5,1340000,52,0,25,0,,904000,1824000
Forster,NSW,2428,forster-nsw-2428,Unit,1,0,0,0,9,325,,0,0
Forster,NSW,2428,forster-nsw-2428,Unit,2,590000,38,0,105,450,3.97,380000,1134000
Forster,NSW,2428,forster-nsw-2428,Unit,3,745000,40,0,61,605,4.22,557500,1500000
Bardia,NSW,2565,bardia-nsw-2565,House,2,0,0,0,1,565,,0,0
Bardia,NSW,2565,bardia-nsw-2565,House,3,956000,25,0,25,720,3.92,892000,1046800
Bardia,NSW,2565,bardia-nsw-2565,House,4,1100000,25,0,71,800,3.78,950000,1564000
Bardia,NSW,2565,bardia-nsw-2565,House,5,1310000,35,0,18,850,3.37,1043255,1636500
Cobbitty,NSW,2570,cobbitty-nsw-2570,House,2,0,0,0,0,0,,0,0
Cobbitty,NSW,2570,cobbitty-nsw-2570,House,3,0,0,0,8,700,,0,0
Cobbitty,NSW,2570,cobbitty-nsw-2570,House,4,1252500,28,0,66,760,3.16,1000000,2045000
Cobbitty,NSW,2570,cobbitty-nsw-2570,House,5,1282500,45,0,26,800,3.24,978750,1773750
Cobbitty,NSW,2570,cobbitty-nsw-2570,Unit,1,0,0,0,0,0,,0,0
Cobbitty,NSW,2570,cobbitty-nsw-2570,Unit,2,0,0,0,0,0,,0,0
Cobbitty,NSW,2570,cobbitty-nsw-2570,Unit,3,0,0,0,0,0,,0,0
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,House,2,571000,16,0,23,520,4.74,444000,715500
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,House,3,725000,18,0,135,600,4.3,542000,845000
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,House,4,832500,24,0,80,700,4.37,618000,956500
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,House,5,885000,25,0,13,0,,626000,1078000
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,Unit,1,0,0,0,1,0,,0,0
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,Unit,2,520000,23,0,21,510,5.1,410000,595000
Raymond Terrace,NSW,2324,raymond-terrace-nsw-2324,Unit,3,0,0,0,1,0,,0,0
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,House,2,0,0,0,6,550,,0,0
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,House,3,1087050,32,0,24,800,3.83,856500,1218500
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,House,4,1330000,28,0.7692307692307693,76,850,3.32,1109300,1651980
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,House,5,1602500,35,0,28,1100,3.57,1348950,2065000
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,Unit,1,610000,63,0,17,620,5.29,578000,643200
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,Unit,2,755000,26,0,45,730,5.03,702000,822000
Edmondson Park,NSW,2174,edmondson-park-nsw-2174,Unit,3,0,0,0,9,0,,0,0
Grafton,NSW,2460,grafton-nsw-2460,House,2,425000,0,0.9,20,450,5.51,344625,592000
Grafton,NSW,2460,grafton-nsw-2460,House,3,502500,38,0.9024390243902439,118,530,5.48,394250,669000
Grafton,NSW,2460,grafton-nsw-2460,House,4,640000,45,0.7,81,600,4.88,445000,828000
Grafton,NSW,2460,grafton-nsw-2460,House,5,740000,51,0,17,0,,543600,994000
Grafton,NSW,2460,grafton-nsw-2460,Unit,1,0,0,0,6,350,,0,0
Grafton,NSW,2460,grafton-nsw-2460,Unit,2,367500,41,0,20,440,6.23,212250,428000
Grafton,NSW,2460,grafton-nsw-2460,Unit,3,505000,0,0,12,475,4.89,388275,850750
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,House,2,0,0,0,2,625,,0,0
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,House,3,1805000,38,0.5,34,900,2.59,1487750,2298000
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,House,4,2339000,37,0.23809523809523808,48,1150,2.56,1783809,3117000
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,House,5,3077500,32,0.4444444444444444,69,1500,2.53,2230500,4560611
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,Unit,1,0,0,0,2,0,,0,0
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,Unit,2,0,0,0,5,660,,0,0
West Pennant Hills,NSW,2125,west-pennant-hills-nsw-2125,Unit,3,0,0,0,1,0,,0,0
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,House,2,812500,26,0.8181818181818182,18,550,3.52,687600,1649525
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,House,3,1070000,23,0.6808510638297872,181,695,3.38,852853,1480000
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,House,4,1395000,37,0.47474747474747475,133,790,2.94,933600,1668800
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,House,5,1595000,59,0.6304347826086957,55,900,2.93,1138500,2050000
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,Unit,1,0,0,0,0,0,,0,0
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,Unit,2,0,0,0,6,560,,0,0
Quakers Hill,NSW,2763,quakers-hill-nsw-2763,Unit,3,908500,0,0,12,0,,690250,1196750
Bowral,NSW,2576,bowral-nsw-2576,House,2,850000,0,0,14,673,4.12,632000,1552000
Bowral,NSW,2576,bowral-nsw-2576,House,3,1200000,95,0.13333333333333333,84,800,3.47,845500,2290000
Bowral,NSW,2576,bowral-nsw-2576,House,4,1620000,78,0.1935483870967742,125,920,2.95,1100000,3020000
Bowral,NSW,2576,bowral-nsw-2576,House,5,1722500,92,0.21052631578947367,41,1100,3.32,1150000,4050000
Bowral,NSW,2576,bowral-nsw-2576,Unit,1,0,0,0,9,450,,0,0
Bowral,NSW,2576,bowral-nsw-2576,Unit,2,810000,70,0,19,600,3.85,571625,1339500
Bowral,NSW,2576,bowral-nsw-2576,Unit,3,1475000,76,0,28,895,3.16,838780,2231500
Middleton Grange,NSW,2171,middleton-grange-nsw-2171,House,2,0,0,0,0,0,,0,0
Middleton Grange,NSW,2171,middleton-grange-nsw-2171,House,3,1067500,0,0.6,18,750,3.65,897000,1389925
Middleton Grange,NSW,2171,middleton-grange-nsw-2171,House,4,1300000,31,0.6071428571428571,50,800,3.2,1034000,1592000
Middleton Grange,NSW,2171,middleton-grange-nsw-2171,House,5,1400000,0,0.25,10,0,,1209000,1977950
Bathurst,NSW,2795,bathurst-nsw-2795,House,2,590000,29,0,35,480,4.23,439100,726750
Bathurst,NSW,2795,bathurst-nsw-2795,House,3,665000,75,0,77,550,4.3,472000,1035000
Bathurst,NSW,2795,bathurst-nsw-2795,House,4,870000,75,0,29,650,3.89,550000,1258000
Bathurst,NSW,2795,bathurst-nsw-2795,House,5,0,0,0,6,0,,0,0
Bathurst,NSW,2795,bathurst-nsw-2795,Unit,1,0,0,0,5,330,,0,0
Bathurst,NSW,2795,bathurst-nsw-2795,Unit,2,482500,45,0,48,450,4.85,418700,616500
Bathurst,NSW,2795,bathurst-nsw-2795,Unit,3,0,0,0,8,500,,0,0
Harrington Park,NSW,2567,harrington-park-nsw-2567,House,2,0,0,0,0,550,,0,0
Harrington Park,NSW,2567,harrington-park-nsw-2567,House,3,0,0,0,7,0,,0,0
Harrington Park,NSW,2567,harrington-park-nsw-2567,House,4,1421500,24,0,112,850,3.11,1127500,2261500
Harrington Park,NSW,2567,harrington-park-nsw-2567,House,5,1832500,38,0,38,1250,3.55,1312500,2582500
Harrington Park,NSW,2567,harrington-park-nsw-2567,Unit,1,0,0,0,0,0,,0,0
Harrington Park,NSW,2567,harrington-park-nsw-2567,Unit,2,0,0,0,0,0,,0,0
Harrington Park,NSW,2567,harrington-park-nsw-2567,Unit,3,0,0,0,1,0,,0,0
Ballina,NSW,2478,ballina-nsw-2478,House,2,700000,43,0,19,600,4.46,607750,1216000
Ballina,NSW,2478,ballina-nsw-2478,House,3,877000,40,0,65,780,4.62,711000,1258000
Ballina,NSW,2478,ballina-nsw-2478,House,4,1130000,49,0,33,850,3.91,832500,1488000
Ballina,NSW,2478,ballina-nsw-2478,House,5,0,0,0,3,0,,0,0
Ballina,NSW,2478,ballina-nsw-2478,Unit,1,0,0,0,5,0,,0,0
Ballina,NSW,2478,ballina-nsw-2478,Unit,2,673750,29,0,54,598,4.62,455000,827875
Ballina,NSW,2478,ballina-nsw-2478,Unit,3,872500,35,0,20,725,4.32,793000,1658250
Carlingford,NSW,2118,carlingford-nsw-2118,House,2,0,0,0,4,650,,0,0
Carlingford,NSW,2118,carlingford-nsw-2118,House,3,1440000,41,0.6567164179104478,76,828,2.99,1118750,2510000
Carlingford,NSW,2118,carlingford-nsw-2118,House,4,2136500,46,0.660377358490566,104,1050,2.56,1500000,2706865
Carlingford,NSW,2118,carlingford-nsw-2118,House,5,2400000,94,0.4166666666666667,69,1150,2.49,1708750,3782500
Carlingford,NSW,2118,carlingford-nsw-2118,Unit,1,559000,57,0,22,615,5.72,485750,622850
Carlingford,NSW,2118,carlingford-nsw-2118,Unit,2,680000,41,0.32142857142857145,160,720,5.51,600000,871250
Carlingford,NSW,2118,carlingford-nsw-2118,Unit,3,905000,39,0,50,850,4.88,825000,1488800
Edgeworth,NSW,2285,edgeworth-nsw-2285,House,2,695750,0,0,10,600,4.48,644500,827250
Edgeworth,NSW,2285,edgeworth-nsw-2285,House,3,846000,15,0,56,680,4.18,698750,965025
Edgeworth,NSW,2285,edgeworth-nsw-2285,House,4,997500,14,0,43,810,4.22,845500,1179750
Edgeworth,NSW,2285,edgeworth-nsw-2285,House,5,1147500,45,0,19,0,,935500,1272000
Randwick,NSW,2031,randwick-nsw-2031,House,2,2362500,0,0.5714285714285714,12,950,2.09,1072550,6765500
Randwick,NSW,2031,randwick-nsw-2031,House,3,3110000,48,0.6229508196721312,61,1500,2.51,1925000,4150000
Randwick,NSW,2031,randwick-nsw-2031,House,4,4300000,43,0.5774647887323944,63,2000,2.42,2546000,6853000
Randwick,NSW,2031,randwick-nsw-2031,House,5,5065000,0,0.7272727272727273,19,0,,3419000,8580000
Randwick,NSW,2031,randwick-nsw-2031,Unit,1,900000,31,0.8490566037735849,83,750,4.33,677500,1179500
Randwick,NSW,2031,randwick-nsw-2031,Unit,2,1300000,43,0.75,279,900,3.6,941600,2004000
Randwick,NSW,2031,randwick-nsw-2031,Unit,3,1910000,46,0.5333333333333333,50,1325,3.61,1406750,3288750
Albion Park,NSW,2527,albion-park-nsw-2527,House,2,0,0,0,7,0,,0,0
Albion Park,NSW,2527,albion-park-nsw-2527,House,3,866000,21,0,114,695,4.17,756500,1065000
Albion Park,NSW,2527,albion-park-nsw-2527,House,4,1057000,23,0,73,768,3.78,868250,1391750
Albion Park,NSW,2527,albion-park-nsw-2527,House,5,1172500,36,0,26,0,,995000,1575000
Albion Park,NSW,2527,albion-park-nsw-2527,Unit,1,0,0,0,1,0,,0,0
Albion Park,NSW,2527,albion-park-nsw-2527,Unit,2,685000,32,0,13,605,4.59,636000,754000
Albion Park,NSW,2527,albion-park-nsw-2527,Unit,3,780000,22,0,21,0,,669000,865000
Concord,NSW,2137,concord-nsw-2137,House,2,0,0,0,9,810,,0,0
Concord,NSW,2137,concord-nsw-2137,House,3,2908000,64,0.6349206349206349,59,968,1.73,1590250,3925000
Concord,NSW,2137,concord-nsw-2137,House,4,3220000,43,0.4857142857142857,53,1400,2.26,2568500,5335000
Concord,NSW,2137,concord-nsw-2137,House,5,3924000,64,0.391304347826087,52,1750,2.32,2448500,6464000
Concord,NSW,2137,concord-nsw-2137,Unit,1,0,0,0,5,550,,0,0
Concord,NSW,2137,concord-nsw-2137,Unit,2,810000,0,0,15,705,4.53,702000,1906000
Concord,NSW,2137,concord-nsw-2137,Unit,3,1932000,0,0.6923076923076923,13,1000,2.69,1213000,2541200
Mount Annan,NSW,2567,mount-annan-nsw-2567,House,2,0,0,0,0,500,,0,0
Mount Annan,NSW,2567,mount-annan-nsw-2567,House,3,983888,10,0,39,680,3.59,858000,1197500
Mount Annan,NSW,2567,mount-annan-nsw-2567,House,4,1250000,13,0,84,800,3.33,999899,1497010
Mount Annan,NSW,2567,mount-annan-nsw-2567,House,5,1400000,26,0,37,950,3.53,1186400,1544000
Mount Annan,NSW,2567,mount-annan-nsw-2567,Unit,1,0,0,0,1,0,,0,0
Mount Annan,NSW,2567,mount-annan-nsw-2567,Unit,2,0,0,0,1,0,,0,0
Mount Annan,NSW,2567,mount-annan-nsw-2567,Unit,3,0,0,0,1,0,,0,0
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,House,2,565500,27,0,22,450,4.14,380500,1252000
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,House,3,739500,57,0,72,580,4.08,573000,1100700
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,House,4,990000,70,0,30,710,3.73,711500,1927500
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,House,5,0,0,0,5,0,,0,0
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,Unit,1,0,0,0,4,365,,0,0
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,Unit,2,433000,32,0,40,420,5.04,361900,620247
Wagga Wagga,NSW,2650,wagga-wagga-nsw-2650,Unit,3,0,0,0,7,550,,0,0
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,House,2,620000,54,0,29,550,4.61,395400,903000
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,House,3,827000,53,0.6666666666666666,47,658,4.14,656600,1050000
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,House,4,932500,75,0.5,20,760,4.24,719600,1430500
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,House,5,0,0,0,4,0,,0,0
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,Unit,1,360000,47,0,20,380,5.49,239750,412500
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,Unit,2,420000,45,0,39,450,5.57,320900,586500
Queanbeyan,NSW,2620,queanbeyan-nsw-2620,Unit,3,0,0,0,7,0,,0,0
Campbelltown,NSW,2560,campbelltown-nsw-2560,House,2,723000,17,0,28,500,3.6,452500,1580000
Campbelltown,NSW,2560,campbelltown-nsw-2560,House,3,945000,20,0,83,600,3.3,782000,1217000
Campbelltown,NSW,2560,campbelltown-nsw-2560,House,4,1100000,24,0,63,755,3.57,915500,1352850
Campbelltown,NSW,2560,campbelltown-nsw-2560,House,5,1185000,24,0,32,890,3.91,1051000,1517500
Campbelltown,NSW,2560,campbelltown-nsw-2560,Unit,1,490000,11,0,11,450,4.78,435000,635000
Campbelltown,NSW,2560,campbelltown-nsw-2560,Unit,2,585000,17,0,137,550,4.89,435000,711500
Campbelltown,NSW,2560,campbelltown-nsw-2560,Unit,3,737500,20,0,20,660,4.65,629275,891250
Nowra,NSW,2541,nowra-nsw-2541,House,2,522500,34,0,14,440,4.38,457750,735000
Nowra,NSW,2541,nowra-nsw-2541,House,3,670000,32,0,92,550,4.27,585000,847250
Nowra,NSW,2541,nowra-nsw-2541,House,4,800000,38,0,61,630,4.09,610000,982000
Nowra,NSW,2541,nowra-nsw-2541,House,5,0,0,0,5,0,,0,0
